"RunID","outcome_all_blocks_alive_OUD_counts_cycle52","outcome_all_blocks_alive_OUD_counts_cycle104","outcome_all_blocks_alive_OUD_counts_cycle156","outcome_all_blocks_male_alive_OUD_counts_cycle52","outcome_all_blocks_male_alive_OUD_counts_cycle104","outcome_all_blocks_male_alive_OUD_counts_cycle156","outcome_all_blocks_accumulated_fatal_od_cycle52","outcome_all_blocks_accumulated_fatal_od_cycle104","outcome_all_blocks_accumulated_fatal_od_cycle156","outcome_Detox_accumulated_admissions_cycle52","outcome_Detox_accumulated_admissions_cycle104","outcome_Detox_accumulated_admissions_cycle156","outcome_alive_OUD_counts_Male_10_25_cycle52","outcome_alive_OUD_counts_Male_10_25_cycle104","outcome_alive_OUD_counts_Male_10_25_cycle156","outcome_alive_OUD_counts_Female_10_25_cycle52","outcome_alive_OUD_counts_Female_10_25_cycle104","outcome_alive_OUD_counts_Female_10_25_cycle156","outcome_alive_OUD_counts_Male_25_45_cycle52","outcome_alive_OUD_counts_Male_25_45_cycle104","outcome_alive_OUD_counts_Male_25_45_cycle156","outcome_alive_OUD_counts_Female_25_45_cycle52","outcome_alive_OUD_counts_Female_25_45_cycle104","outcome_alive_OUD_counts_Female_25_45_cycle156","outcome_alive_OUD_counts_Male_45_100_cycle52","outcome_alive_OUD_counts_Male_45_100_cycle104","outcome_alive_OUD_counts_Male_45_100_cycle156","outcome_alive_OUD_counts_Female_45_100_cycle52","outcome_alive_OUD_counts_Female_45_100_cycle104","outcome_alive_OUD_counts_Female_45_100_cycle156","outcome_Total_OUD_Male_10_25_cycle52","outcome_Total_OUD_Male_10_25_cycle104","outcome_Total_OUD_Male_10_25_cycle156","outcome_Total_OUD_Female_10_25_cycle52","outcome_Total_OUD_Female_10_25_cycle104","outcome_Total_OUD_Female_10_25_cycle156","outcome_Total_OUD_Male_25_45_cycle52","outcome_Total_OUD_Male_25_45_cycle104","outcome_Total_OUD_Male_25_45_cycle156","outcome_Total_OUD_Female_25_45_cycle52","outcome_Total_OUD_Female_25_45_cycle104","outcome_Total_OUD_Female_25_45_cycle156","outcome_Total_OUD_Male_45_100_cycle52","outcome_Total_OUD_Male_45_100_cycle104","outcome_Total_OUD_Male_45_100_cycle156","outcome_Total_OUD_Female_45_100_cycle52","outcome_Total_OUD_Female_45_100_cycle104","outcome_Total_OUD_Female_45_100_cycle156","outcome_Total_BgMort_cycle52","outcome_Total_BgMort_cycle104","outcome_Total_BgMort_cycle156","outcome_Total_OUD_cycle52","outcome_Total_OUD_cycle104","outcome_Total_OUD_cycle156"
3986485,225558.7244,231275.3653,269566.4025,134445.0727,139314.3774,165617.0905,986.5953,1186.1255,1478.8077,40291.6853,44501.4637,37754.5774,17898.1289,22695.169,26376.4404,9531.1896,11625.3627,12178.853,58228.5159,60479.3358,70927.4454,36490.075,37195.7029,41392.3911,58318.4279,56139.8727,68313.2047,45092.3871,43139.9222,50378.0679,18011.10163621,22847.687380337,26520.5794866342,9592.63382810046,11705.0996394757,12255.6470405583,58779.4996043583,61167.6424177592,71690.5024802545,36760.2939913841,37467.4649758251,41742.7388523688,61205.1254881881,58726.5434377594,71401.1714828037,47612.1183216054,45240.7927125187,52684.4860670171,5415.45318990374,4693.73981259205,5249.91516621623,231960.772869846,237155.230563675,276295.125409637
3992755,212294.18,218159.8898,267193.0398,124875.1987,129867.8136,163401.5002,979.1989,1276.1181,1566.3208,39780.0864,37625.7509,35100.3664,11875.1438,16787.617,26968.9747,6969.8364,9110.7144,11986.5007,54875.1894,57155.2974,68206.2071,35439.2556,36144.4813,41502.8659,58124.8656,55924.8992,68226.3184,45009.8893,43036.8805,50302.173,11964.1387339817,16914.5228082135,27106.6804098092,7021.5784418364,9183.19678956785,12062.6893037836,55418.7470695796,57867.652788692,68983.2993568626,35711.4983974879,36434.3823984519,41874.6065238945,61019.5489225418,58540.3872683145,71339.7776859204,47539.482162567,45160.9880874776,52620.6856142668,5401.61473956524,4665.12226275042,5228.37825895042,218674.993727994,224101.130140717,273987.738894537
3995252,214682.3811,216459.1025,267000.7658,126601.3648,128675.4404,163230.9557,985.9578,1304.9798,1610.907,40574.1703,44706.14,38069.4287,12966.792,16151.8228,27065.5121,7434.094,8816.2558,12050.1174,55483.2624,56733.9792,68103.5635,35629.8745,35993.1116,41531.3796,58151.3104,55789.6383,68061.88,45017.0477,42974.2947,50188.313,13061.1511503963,16284.5256022124,27207.4699141159,7488.00758769935,8891.28550142772,12128.9910320983,56028.4395404887,57453.3852299828,68890.2865997524,35901.7660565363,36285.0277979756,41906.9409939087,61053.2153196993,58424.8737406924,71211.8342509196,47552.65948922,45116.5252863937,52534.7553568827,5416.90037115708,4691.54099115345,5268.60552802747,221085.23914404,222455.623158685,273880.278147678
4019732,228848.8299,238810.0245,269478.9185,136809.8678,144706.3679,165867.1087,936.9821,1234.635,1478.1445,40054.2447,44447.0873,40783.1842,19367.5726,25975.8776,25662.1187,10156.7029,13045.8945,12060.4334,59059.9443,62371.3954,71765.7799,36755.973,37821.3902,41059.894,58382.3508,56359.095,68439.2101,45126.2862,43236.3719,50491.4824,19484.6348165121,26150.825263366,25815.0891840194,10219.1525920129,13135.9952310602,12140.732972663,59598.452989947,63087.9474981278,72555.6475395613,37015.8661592652,38095.4628972855,41406.9520893199,61250.347084279,58941.6632006542,71508.395819688,47629.8184208857,45329.6725637879,52780.0649048656,5412.46020688576,4696.90708852197,5249.81955036504,235198.272062902,244741.566654282,276206.882510117
4021578,227073.7259,232620.8851,267773.6881,135539.3,140290.1382,164482.6116,977.9954,1221.3635,1460.1558,37758.7524,38408.7334,41199.8032,18585.5494,23319.2147,25705.166,9824.9156,11891.5515,11971.8815,58617.2981,60830.2721,70542.3903,36612.6034,37306.499,40977.0058,58336.4525,56140.6514,68235.0554,45096.9069,43132.6963,50342.1891,18699.8902819341,23484.7537614608,25854.8452444263,9885.49388960887,11976.7094745762,12051.4177446192,59162.3114715616,61526.5234834151,71301.0701589544,36879.758805626,37580.0498601842,41321.2660308161,61226.2638903765,58740.4160315866,71326.863584722,47620.3921260399,45243.8026485288,52653.0134988583,5422.38912502962,4710.00674668616,5274.63237413526,233474.110465147,238552.255259752,274508.476262396
4038414,208761.9077,210500.9626,267610.3975,122321.0364,124356.5669,163313.83,985.5556,1281.1779,1580.3522,42812.517,44629.4161,35013.8761,10268.3497,13425.4849,27794.3268,6284.7576,7653.0116,12136.7667,53973.6455,55194.5225,67357.6187,35159.0112,35514.8966,41899.0912,58079.0412,55736.5594,68161.8845,44997.1025,42976.4876,50260.7096,10355.9312808087,13539.7641410281,27928.3818330317,6337.79872426313,7721.60520672953,12212.0355286644,54524.9451959987,55916.2633360015,68141.868994398,35432.5679977003,35805.0178451987,42270.2190448977,60970.1943003492,58348.7852741377,71274.4332094351,47520.1643125988,45095.1913155134,52572.5573625722,5394.13850871154,4644.48658593781,5208.7463072651,215141.601811719,216426.627118609,274399.495972999
4050745,210565.5936,219677.7328,268790.8677,123621.1128,130934.1368,164517.3477,947.544,1288.9987,1539.0227,42353.9831,45093.9569,42147.6697,11076.3366,17383.5519,27337.6682,6628.9639,9381.6224,12106.2623,54434.1789,57530.2935,68827.1384,35303.9942,36281.169,41786.3221,58110.5973,56020.2915,68352.5411,45011.5226,43080.8045,50380.9356,11162.8778954804,17509.5193427315,27474.2455322261,6680.89727758917,9454.50089247714,12181.8059004226,54973.4262154931,58254.3049097324,69600.7445537224,35572.5261658318,36574.3556881943,42154.3225920994,60994.9587854194,58641.044940761,71466.3904863402,47529.8573596276,45204.4126008455,52697.3923600095,5401.40623865838,4671.40684100648,5245.01100695791,216914.543699441,225638.138374742,275574.90142482
4069032,211539.488,221010.1167,269523.0564,124328.0448,131898.7457,165077.2744,956.0909,1246.0806,1483.8796,39776.2057,38493.6143,41273.6968,11527.6358,17977.9808,27427.8343,6821.3137,9637.8828,12177.0002,54686.291,57890.4618,69282.0929,35383.0272,36398.9215,41890.6024,58114.118,56030.3031,68367.3472,45007.1023,43074.5667,50378.1794,11616.0909461638,18105.7898468925,27565.0376619102,6873.59506873132,9710.52395777331,12251.6024042148,55225.3108540362,58592.5033029053,70034.2996835335,35651.1322767172,36682.0163053731,42245.1440594993,61008.8676041657,58656.5191254467,71485.0344881946,47535.3013860578,45204.339084427,52699.453852072,5414.71920883945,4695.49433734227,5273.63612757301,217910.298135872,226951.691622818,276280.572149424
4074415,221047.063,230418.9857,266118.0056,131185.1577,138678.9731,163242.6676,913.283,1245.7057,1516.9465,36665.547,42976.6288,39536.575,15830.0894,22227.0925,25491.31,8652.0401,11446.3832,11745.9445,57095.4054,60272.6757,69516.5405,36139.8397,37151.3736,40776.2915,58259.663,56179.2049,68234.8172,45070.0255,43142.2558,50353.1019,15928.87644129,22377.4647716876,25633.3988886584,8707.31075027281,11527.7320498061,11823.2514730466,57622.2503068823,60983.340893459,70291.6942907364,36399.1493080541,37432.7507687946,41133.950177305,61141.2236642833,58799.5260873289,71366.0136890874,47587.1066256963,45266.3393604449,52685.0740751463,5425.57104149484,4722.46257605025,5298.43046638703,227385.917096479,236387.153931521,272933.38259398
4075273,215646.5657,223488.6511,266878.0539,127290.7603,133690.7592,163425.8719,974.0572,1315.2871,1631.771,38863.1728,41681.359,39839.4257,13392.5279,19157.0418,26400.1487,7613.4429,10127.8003,11899.0582,55715.6249,58475.1528,68773.5978,35702.4729,36568.9252,41202.9238,58182.6075,56058.5647,68252.1254,45039.8897,43101.1664,50350.1999,13487.7449070119,19293.4787650744,26539.3468485637,7669.38730205836,10205.2167062444,11976.9623809913,56265.5297779327,59219.7032108619,69587.8890586557,35975.7552245313,36867.7344720343,41589.4331572579,61066.3071265275,58669.1701367238,71371.6174014063,47557.7837770198,45216.821433818,52667.0874379373,5401.88507705774,4668.18642577992,5222.5115272747,222022.508115082,229472.124724757,273732.336284812
4076135,223328.307,228394.5019,266414.1847,132832.5963,137241.3688,163362.9463,930.3469,1166.9523,1498.4017,37978.3571,38996.3605,39841.9483,16871.6937,21403.9586,25718.637,9095.7078,11073.9197,11856.2753,57671.4532,59763.0573,69471.6171,36319.8248,36973.439,40890.4278,58289.4494,56074.3529,68172.6922,45080.1781,43105.7744,50304.5353,16976.2269143235,21547.1056044367,25856.1541080302,9152.62448066647,11149.2092165196,11929.3445877319,58204.3418224654,60447.7871409034,70250.4918376583,36580.8036090298,37243.0790901576,41245.257769795,61173.3659730464,58674.9598446414,71293.2639710716,47599.6874209361,45220.3638302398,52632.5550097014,5428.39630902287,4721.05048608168,5294.48087081922,229687.050220468,234282.504726899,273207.067283988
4079660,217050.0331,222491.3683,267237.6815,128290.1079,132965.1622,163608.4963,859.4728,1196.6569,1455.5512,38795.3956,39695.1903,39987.5333,13986.5435,18684.9667,26499.5306,7868.5158,9916.8575,11951.96,56079.4963,58243.349,68790.8992,35825.7724,36500.114,41294.0595,58224.0681,56036.8466,68318.0665,45065.637,43109.2346,50383.1657,14076.8060224156,18816.5147727134,26630.7936170611,7919.84506042499,9989.90161957723,12023.7424386605,56592.9154644933,58947.6098921019,69563.2580365218,36077.9229667637,36779.547446035,41651.5713408047,61084.3849777531,58622.3230317217,71387.896164934,47564.8595083092,45210.4569806179,52679.6550091498,5407.22811065779,4678.32848462892,5243.68391187275,223316.73400016,228366.353742767,273936.916607132
4093223,217058.3864,226828.2047,268377.5231,128315.1087,136099.3648,164595.0584,985.4319,1318.4287,1608.5859,36834.4329,37249.6962,34839.6435,14044.5863,20635.7961,26567.7918,7892.6723,10771.2711,12029.3577,56083.6186,59356.1517,69761.4888,35818.2678,36858.2012,41412.8879,58186.9037,56107.417,68265.7777,45032.3377,43099.3676,50340.2191,14143.0145861089,20785.346937285,26715.6821255155,7947.99570581416,10853.3014808553,12110.3174402447,56629.7124491709,60086.3892947938,70558.4049108708,36089.4063499583,37149.3667152713,41783.489631055,61086.4169358048,58742.7124020075,71416.7115039318,47565.6547937631,45234.4500076224,52678.7459237919,5418.38253482056,4704.93346805323,5277.2426161698,223462.20082062,232851.566837835,275263.35153541
4096998,211641.4163,218773.9282,269764.0421,124401.7366,130299.8047,165146.0079,952.4826,1221.4184,1465.4512,41195.0197,44399.5869,37211.7991,11573.2377,17018.8037,27682.5612,6841.6703,9217.6349,12249.3453,54713.7743,57329.1025,69137.0732,35392.0492,36212.3554,42027.7071,58114.7246,55951.8985,68326.3734,45005.9602,43044.1332,50340.9818,11660.6125832967,17142.112128041,27816.9838607692,6892.52469348095,9287.59196539322,12322.2977754107,55250.0546946675,58020.6604164408,69880.2163365749,35658.8542006248,36491.7355860763,42377.7873025406,61010.2339508144,58573.905845639,71443.5616011936,47535.8362031736,45172.9350631639,52665.023077089,5414.21742320677,4693.59438998808,5276.37672340941,218008.116326058,224688.941004754,276505.869953578
4097865,218119.1833,226188.7787,269630.3982,129072.8918,135632.1204,165391.6778,968.3698,1343.9954,1628.8438,37226.2019,43751.4355,37936.3864,14510.5044,20370.4936,26979.077,8089.0359,10644.6805,12193.6461,56344.3511,59166.9031,70090.3611,35902.294,36796.5184,41661.9781,58218.0363,56094.7237,68322.2398,45054.9617,43115.4594,50383.0962,14612.5507302761,20525.9301915797,27131.6985939625,8147.63359098558,10731.088779623,12277.9536671876,56890.6691165135,59916.4064615749,70907.3067759893,36170.8433990739,37090.1608596381,42035.5907794447,61100.8265591841,58714.0378610494,71449.1109556957,47571.2949308011,45235.325821621,52702.4746299388,5406.26508558665,4680.17590949787,5244.893255761,224493.818326834,232212.949975086,276504.135402219
4098355,208450.8345,215401.1514,267867.9052,122094.2597,127857.8695,163697.2296,938.1778,1171.3643,1500.6981,40342.6385,41425.8395,38386.2985,10113.255,15461.71,27420.6351,6219.6009,8552.1641,12046.3944,53903.5995,56474.9161,67982.9942,35140.0708,35946.3471,41784.1805,58077.4052,55921.2435,68293.6003,44996.9031,43044.7708,50340.1006,10196.9135946901,15574.2488794101,27555.354925406,6270.18740150886,8618.14006223476,12120.9456536123,54436.5671163009,57146.4243696578,68732.249999759,35404.9877119811,36218.4540156458,42139.4352716425,60965.3141641448,58527.6911307669,71411.144305768,47518.2542486123,45160.6433474887,52661.3545115564,5403.21198443871,4673.0858995658,5251.88148092793,214792.224237238,221245.601805204,274620.484667744
4116824,222523.2513,224895.5499,266788.9949,132249.043,134729.3228,163459.4998,934.6909,1209.6917,1480.9581,37061.9604,42110.5184,40079.0204,16500.0421,19879.7808,26106.5746,8938.6896,10410.1003,11943.1032,57464.206,58860.3341,69167.1757,36253.6647,36671.6226,41081.8071,58284.7949,55989.2078,68185.7495,45081.8541,43084.5042,50304.5848,16602.4554467073,20024.5161499024,26244.6267828618,8993.70388216196,10486.6841632604,12017.4814719768,57996.6089360231,59557.0946679266,69930.9582414215,36515.9760410768,36949.6430522385,41437.5662844513,61161.8952578493,58575.4052177978,71263.4549359781,47595.197716789,45187.5304834252,52607.5047379515,5407.89501187403,4675.6321978991,5231.63945674384,228865.837280607,230780.873734551,273501.592454641
4119476,209784.4575,213783.2088,269821.5525,123061.5871,126715.8371,164959.4407,970.4549,1184.4541,1476.4905,39815.6798,41407.4242,37227.2074,10730.8154,14822.5213,28137.962,6481.746,8262.1893,12324.9545,54239.2331,56058.649,68527.8639,35241.5996,35795.6047,42223.5173,58091.5386,55834.6667,68293.6148,44999.5249,43009.5777,50313.64,10818.5280860741,14935.1427009503,28268.9201076067,6534.48629633131,8328.34086389375,12397.2148521251,54782.0450625422,56735.8294031079,69268.8573571583,35512.8016337703,36071.8286223247,42577.2255046424,60984.3909969942,58438.2061242757,71400.4350839834,47525.7210616395,45125.5858111929,52631.3221654479,5403.06067126022,4667.2707021651,5245.93206587891,216157.973137352,219634.933525745,276543.975070964
4120743,213553.1357,214379.2752,267637.3294,125785.217,127176.4765,163555.0316,984.7827,1281.2956,1599.4249,39839.6625,40668.6498,34936.2878,12453.8865,15231.859,27450.4622,7214.1863,8416.9196,12147.8339,55193.8467,56199.6976,68035.2183,35539.1323,35822.0211,41742.1495,58137.4838,55744.92,68069.3511,45014.6002,42963.8579,50192.3145,12547.8963430749,15357.5012188828,27588.9252510054,7269.78129795249,8489.49142572582,12225.2552986808,55743.1851984778,56918.0592866143,68825.9002594105,35812.7462252572,36112.5095870002,42117.8835121927,61037.463932895,58376.901235045,71220.3245102911,47546.4942827677,45101.661009567,52536.1978099846,5419.6487976335,4695.55300336422,5277.73220576222,219957.567280425,220356.123762835,274514.486641565
4122092,223710.116,230872.0451,269703.1008,133107.4386,139016.3098,165682.0006,936.6456,1247.516,1494.0809,35993.4853,44258.1467,39345.9964,17041.5853,22478.7252,26488.3257,9168.7248,11543.3505,12179.8844,57767.8198,60383.1508,70865.5305,36348.7295,37172.4488,41458.6772,58298.0334,56154.4339,68328.1444,45085.2231,43139.936,50382.5386,17146.8585609619,22636.3538604046,26633.2064133601,9225.17388121113,11626.0194829819,12256.2494030112,58299.1747642259,61090.0822760412,71633.6245548775,36610.3983101662,37453.5291514953,41812.3972013128,61178.6025431272,58759.3497993674,71431.0453861595,47601.7370031414,45252.9744543408,52697.0275655929,5415.18356408887,4698.74779653269,5266.36880548571,230061.945062834,236818.309024631,276463.550524314
4124027,217276.6121,226654.6431,270473.6894,128465.1795,135959.553,165974.5506,939.2829,1199.0269,1419.2193,37137.9872,42479.0571,37700.0248,14124.8516,20508.7482,27140.8808,7926.6717,10715.6738,12247.2891,56137.5194,59316.1441,70394.9361,35839.0508,36852.3535,41819.598,58202.8084,56134.6607,68438.7337,45045.7101,43127.0627,50432.2516,14221.5870759929,20650.1067868504,27282.0617982345,7981.40321658043,10792.6481772027,12322.8312048583,56673.3812098751,60012.3194876533,71151.8972801046,36103.0341597505,37127.5938009373,42165.4257071628,61088.8282723595,58740.8476963552,71529.9568096961,47566.5986294123,45241.3607688725,52739.5907270921,5418.9376881064,4711.2068623391,5298.85494686184,223634.832563971,232564.876717871,277191.763527148
4125750,212574.5383,215424.7317,266234.8735,125073.8556,127903.0595,162629.9133,978.4335,1251.5773,1542.5092,39722.2988,42785.5354,36245.9692,11997.1221,15607.7728,26886.0455,7021.4727,8591.0691,11929.5461,54941.5247,56449.8517,67574.2352,35460.8326,35910.8257,41397.0972,58135.2088,55845.435,68169.6327,45018.3774,43019.7774,50278.3169,12087.9068365766,15729.3646456225,27017.6233894534,7074.20231821621,8660.72188930315,12002.5089809743,55487.5343671131,57157.7896087576,68342.2008730411,35732.9647944104,36197.8389984046,41763.6814527161,61023.3472406157,58442.9505024279,71259.6874358746,47540.9688384543,45130.283454131,52582.4007434256,5393.95254858157,4642.64011401821,5190.7201167624,218946.924395386,221318.949098647,272968.102875485
4131075,209171.2191,210144.4168,266559.1807,122615.8911,124120.3215,162632.7207,881.1688,1199.7155,1428.4158,42762.1952,39167.3508,35788.1776,10430.8648,13260.263,27476.2952,6356.7733,7583.0956,12023.9248,54098.5274,55161.151,67055.3917,35202.6337,35500.6369,41716.392,58086.499,55698.9074,68101.0338,44995.9209,42940.3627,50186.1433,10508.5473890452,13366.5872429591,27597.3281610917,6402.6881755132,7646.18056826473,12090.8717663468,54609.7654507733,55841.8060413484,67779.5050641345,35459.0380685379,35782.3512120802,42067.9836349549,60974.877934554,58328.5637256094,71224.3140778314,47521.997596201,45083.9443627873,52528.5937760725,5424.52670025797,4705.30103185391,5300.99984273578,215476.914614625,216049.433153049,273288.596480432
4131646,216588.7091,222147.5508,269511.4272,127971.723,132740.2372,165148.8515,963.0692,1247.3271,1663.1741,36605.689,39873.0861,35436.7899,13823.1941,18600.1825,27320.6978,7799.0088,9882.9288,12249.4145,55962.318,58168.2894,69597.7472,35781.7671,36466.9693,41813.2337,58186.2109,55971.7653,68230.4065,45036.2102,43057.4156,50299.9274,13918.1045617254,18733.306124949,27467.3749833808,7852.36806059195,9955.59351362882,12329.1580921752,56504.713084719,58878.0205820241,70420.8323858602,36050.3975785518,36751.3676636405,42199.851691671,61079.5145853369,58591.0739257113,71390.2702402428,47562.953249287,45183.433068471,52644.836501082,5416.2728163472,4697.91690355904,5277.72268725463,222968.051120212,228092.794878425,276452.323894412
4144420,211002.8709,217335.457,266223.539,123936.9176,129265.5634,162702.9498,920.8541,1290.6769,1441.9073,41853.3583,42951.8204,39935.9592,11271.2157,16405.1359,26752.2925,6712.1424,8948.6538,11870.9271,54550.7835,56943.7237,67741.5712,35342.5519,36086.8083,41352.3165,58114.9183,55916.7038,68209.0861,45011.259,43034.4315,50297.3456,11356.3574060361,16529.4308220908,26876.7126382001,6763.16119193873,9021.6183889295,11939.7872694684,55080.957355443,57673.1952229537,68487.1585302293,35606.0836648978,36380.892396701,41705.4738094365,61000.8965484106,58548.4841065912,71316.7956314976,47532.1814808758,45168.9192662693,52619.580231522,5415.91276472931,4696.40630619773,5280.06180428674,217339.637647602,223322.540203535,272945.508110354
4145754,214876.3987,223136.6568,267947.6047,126733.3395,133439.241,164136.4125,908.1359,1190.52,1417.9577,37291.6332,44228.4841,36424.43,13025.5189,18938.214,26702.2259,7459.2678,10040.609,11995.5287,55537.3796,58448.444,69117.9557,35651.737,36569.682,41460.1291,58170.4409,56052.583,68316.2309,45032.0545,43087.1248,50355.5344,13115.3082566861,19068.353047495,26834.8779343221,7511.03423284275,10113.358603844,12067.3897886549,56058.53873544,59125.710553205,69842.5121613123,35911.1591978883,36845.0162026693,41804.2564296034,61054.8774143351,58668.7024112298,71426.0138012981,47553.3100491621,45213.240402761,52679.8110712611,5419.69331422996,4707.20438112951,5289.29879997984,221204.227886354,229034.381221204,274654.861186452
4149644,212405.9044,219894.2259,268912.4284,124946.5555,131089.8544,164602.9255,927.929,1207.3808,1440.368,38267.5302,38603.6732,40064.5867,11904.4831,17489.0879,27302.6215,6981.7769,9418.1466,12133.1972,54901.6145,57591.1589,68933.6093,35452.463,36299.7489,41783.7549,58140.4579,56009.6076,68366.6948,45025.1091,43086.4759,50392.5508,11992.7821481345,17613.9276862164,27434.11941021,7033.75703009303,9489.43872261615,12204.9647370849,55434.6663925595,58291.9734313224,69692.0624382068,35716.4662939984,36579.9076959477,42135.3670572417,61020.4279046071,58611.2299163105,71457.8287880038,47539.8261910278,45196.298796565,52697.8065736411,5404.09247002525,4681.16966434501,5269.35246490498,218737.92596042,225782.776248978,275622.149004388
